114655,"b'Patriots player commits penalty, gets penalty called against opponent.  Sick of it.'"
114655,b'@BrendanMorriso4 ... He talks utter shit at times'
114655,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114655,b'Why do I suddenly have a feeling like the Packers are about to give up\xf0\x9f\x98\xb6\xf0\x9f\x98\xb6'
114655,b'RT @HoodieAllen: What?!?!? #AllAboutIt was just on CBS during the Patriots game?! Seriously?!?!?!'
114655,b'No matter what. In Patriots I trust. \xf0\x9f\x92\xaa\xf0\x9f\x8f\x88'
114655,"b""RT @ColonyPatsFans: 30th ranked run d &amp; we don't run #patriots"""
114655,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114655,b'RT @PGPackersNews: #Packers lead #Patriots 23-14 at end of 3rd quarter at Lambeau Field.'
114655,"b""RT @_jaclynpayne: \xe2\x80\x9c@TheReal_JWebb: Always hated the Patriots with a passion ..\xe2\x80\x9d I've always hated you with a passion"""
114654,b'Feed Gray twice in a row. 0% chance the #Patriots punt on 4th down here.'
114654,"b""@Patriots must've seen @JDanielsLA tweet"""
114654,b'RT @sslore5: Jonas Gray is alive?!?! #Patriots'
114654,b'RT @GBPackNationGB: 23-14 GB end of the 3rd #Packers'
114654,b'RT @T_Leenk44: I hate the Patriots'
114654,b'Defense did great job against #Packers offense in the 3rd quarter. Now the OL needs to play better and they have to get running game going.'
114654,"b'Come on Brady, beat the #Packers!!'"
114654,"b""@1YungBasedGod I'm a patriots fan we have a good post season every year bruh."""
114654,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114654,b'RT @Patriots: Julian Edelman back on the field for the #Patriots. #NEvsGB'
114654,b'Please let the patriots come back #fuckgreenbay'
114654,"b'RT @edubsRLSN: Someone on the #Packers defense needs to step up and make a game changing play. INT, sack/fumble. Something'"
114653,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114653,b'Gray finally gets in the game  #Patriots'
114653,"b""15 more minutes Boys  let's get it done \xe2\x80\x94 watching New England Patriots vs Green Bay Packers"""
114653,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114653,"b""RT @damnlyss_: Let's go patriots \xf0\x9f\x98\xa9\xf0\x9f\x99\x8f\xf0\x9f\x92\x99\xe2\x9d\xa4\xef\xb8\x8f"""
114653,"b""For you kids at home watching, that running back the Patriots just used, Jonas Gray, was big in the 70's."""
